fipsstat,state,year,vio,prop,murder,rape,assault,rob,auto,burg,larc,rpcpi,rpcim,rpcui,area,density,shalll,aftr,yr70,yr71,yr72,yr73,yr74,yr75,yr76,yr77,yr78,yr79,yr80,yr81,yr82,yr83,yr84,yr85,yr86,yr87,yr88,yr89,yr90,yr91,yr92,yr93,yr94,yr95,yr96,yr97,yr98,yr99,yr00,yr01,yr02,yr03,yr04,yr05,yr06,yr07,AK,AL,AZ,AR,CA,CO,CT,DE,FL,GA,DC,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,trnd,trndAK,trndAL,trndAZ,trndAR,trndCA,trndCO,trndCT,trndDC,trndDE,trndFL,trndGA,trndHI,trndIA,trndID,trndIL,trndIN,trndKS,trndKY,trndLA,trndMA,trndMD,trndME,trndMI,trndMN,trndMO,trndMS,trndMT,trndNC,trndND,trndNE,trndNH,trndNJ,trndNM,trndNV,trndNY,trndOH,trndOK,trndOR,trndPA,trndRI,trndSC,trndSD,trndTN,trndTX,trndUT,trndVA,trndVT,trndWA,trndWI,trndWV,trndWY,incarc_rate,unemp,stnumber,pop_b,ppb,prison_pop,prison_rate,prison_1,rpcrpo,crack,povrate,police,policerate,lpolicerate,ppx1019,ppx2029,ppx3039,ppx4049,ppx5064,ppx65o,vioarr,proparr,aovio,aopro,murarr,raparr,robarr,agaarr,burarr,lararr,autarr,aomur,aorap,aorob,aoaga,aobur,aolar,aoaut,popwm1019,popwm2029,popwm3039,popwm4049,popwm5064,popwm65o,popwf1019,popwf2029,popwf3039,popwf4049,popwf5064,popwf65o,popbm1019,popbm2029,popbm3039,popbm4049,popbm5064,popbm65o,popbf1019,popbf2029,popbf3039,popbf4049,popbf5064,popbf65o,popnm1019,popnm2029,popnm3039,popnm4049,popnm5064,popnm65o,popnf1019,popnf2029,popnf3039,popnf4049,popnf5064,popnf65o,popstate,ppwm1019,ppbm1019,ppnm1019,ppwf1019,ppbf1019,ppnf1019,ppwm2029,ppbm2029,ppnm2029,ppwf2029,ppbf2029,ppnf2029,ppwm3039,ppbm3039,ppnm3039,ppwf3039,ppbf3039,ppnf3039,ppwm4049,ppbm4049,ppnm4049,ppwf4049,ppbf4049,ppnf4049,ppwm5064,ppbm5064,ppnm5064,ppwf5064,ppbf5064,ppnf5064,ppwm65o,ppbm65o,ppnm65o,ppwf65o,ppbf65o,ppnf65o,lmur_1,lrap_1,laga_1,lrob_1,laut_1,lbur_1,llar_1,ratmur,ratrap,rataga,ratrob,rataut,ratbur,ratlar,lmur,lrap,laga,lrob,laut,lbur,llar,lnlpolicerate,lincarc_rate,lrpcim,lrpcui,lrpcrpo,lrpcpi,laovio,laopro,ratrap2,lrap2,ratvio,ratpro,lvio,lpro,mur_1,rap_1,aga_1,rob_1,aut_1,bur_1,lar_1,g_assault,ratgaga,lgaga,domvio
50,Vermont,1993,658,22223,21,229,356,52,764,5036,16423,17108.801,293.26871,126.4392,9249,62.061195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,151,5.3000002,46,2776,0.0038781,1223,213.06471,219.9556,2040.588,-0.020336101,10,888,154.70276,158.0383,0.13811231,0.1469048,0.17368001,0.1516784,0.128006,0.1202448,,,28.12439,4.301805,,,,,,,,28.935181,32.71566,7.7160492,28.092409,4.527431,3.9822409,5.8917799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574004,0.069438502,0.0004739,0.0008554,0.066041403,0.0004477,0.0008554,0.071438499,0.0006916,0.0012073,0.071830504,0.0004878,0.0012491,0.084325202,0.0004861,0.0007683,0.086793803,0.000392,0.0009146,0.075879298,0.0002927,0.0005296,0.0741859,0.0001777,0.0006132,0.062314902,0.0001568,0.0003484,0.064677201,0.0001307,0.000378,0.048794098,8.36E-05,0.0001446,0.070999503,5.75E-05,0.0001655,0.74423879,3.2151589,4.2972031,2.1911581,4.6562619,6.7159262,7.7702961,3.6585112,39.895191,62.020473,9.0591707,133.10011,877.34583,2861.1299,1.2970563,3.6862557,4.1274648,2.2037776,4.8911014,6.7769012,7.958972,5.0628376,5.0172796,4.059082,2.7475479,7.6209931,9.7473478,32.889999,6.2199998,39.895191,3.6862557,114.63335,3871.5759,4.7417388,8.2614174,2.1048386,24.907255,73.493942,8.9455633,105.24193,825.44751,2369.1711,48,8.3623114,2.123735,0
50,Vermont,1994,562,18290,6,160,325,71,862,4274,13154,18133.42,315.58209,91.447083,9249,62.590549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,154,4.5999999,46,2674,0.0038124,1301,224.73657,213.0647,2233.281,0.9825182,7.5999999,876,151.32147,154.7028,0.14040419,0.1417827,0.1713371,0.1565813,0.13012789,0.1207065,,,15.83574,2.9962189,,,,,,,,17.241381,16.86657,1.413228,18.47291,4.000917,2.6456189,1.740381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578900,0.070607997,0.0004578,0.0009052,0.067084096,0.0004284,0.0009207,0.068920404,0.0006374,0.0011746,0.069288298,0.0004958,0.0012662,0.083294198,0.0004526,0.0006996,0.085624501,0.0003697,0.0008965,0.078263901,0.0003368,0.0006098,0.076465704,0.0001917,0.0007134,0.063382298,0.000171,0.0003697,0.0656607,0.0001365,0.0004077,0.0491363,8.29E-05,0.000152,0.071107298,5.18E-05,0.0001762,1.297056,3.6862559,4.1274648,2.203778,4.8911009,6.7769008,7.958972,1.0364485,27.638624,56.140957,12.26464,148.90309,738.29675,2272.2405,0.035799943,3.3192141,4.0278654,2.5067203,5.0032959,6.6043458,7.7285218,5.0415058,5.0369525,4.1380706,2.3335719,7.7112269,9.8055115,28.12439,4.301805,27.638624,3.3192141,97.080673,3159.4404,4.5755424,8.0581503,3.6585112,39.895191,62.020473,9.0591707,133.10011,877.34583,2861.1299,27,4.6640182,1.5398773,0
50,Vermont,1995,692,19395,13,165,450,64,794,4451,14150,19232.789,331.5051,81.50264,9249,63.015137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,168,4.3000002,46,2838,0.0041024,1279,219.44762,224.7366,2476.2151,0.74651498,10.3,1015,174.15117,151.3215,0.14234251,0.13802549,0.1688768,0.1618285,0.1323823,0.1213191,,,17.773149,2.7378061,,,,,,,,15.54002,20.003639,,19.56142,3.66188,2.30389,2.393414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582827,0.071609601,0.000453,0.0009317,0.067956701,0.0004427,0.0009488,0.066949502,0.0006142,0.001268,0.067234397,0.0006057,0.0013537,0.081991702,0.0004907,0.000767,0.084287398,0.0004186,0.0009214,0.080941699,0.00035,0.0006074,0.078953102,0.0002419,0.0007344,0.064494297,0.0001887,0.0003603,0.0667831,0.0001647,0.0003912,0.0496477,8.24E-05,0.0001664,0.071189202,4.98E-05,0.0001836,0.035799898,3.3192141,4.0278649,2.5067201,5.0032959,6.6043458,7.7285218,2.2305076,28.310287,77.209877,10.98096,136.23253,763.69147,2427.8215,0.80222917,3.3432252,4.3465276,2.3961627,4.9143634,6.638164,7.7947497,5.0194068,5.1239638,4.1834393,2.166518,7.8144865,9.8643723,15.83574,2.9962189,28.310287,3.3432252,118.73163,3327.7456,4.776866,8.1100502,1.0364485,27.638624,56.140957,12.26464,148.90309,738.29675,2272.2405,71,12.182003,2.4999597,0
50,Vermont,1996,714,16973,11,159,453,91,885,3964,12124,20546.66,311.51151,84.192299,9249,63.396259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,179,4.4000001,46,3111,0.0044801,1119,190.841,219.4476,2637.0901,0.3727639,12.6,1015,173.10422,174.1512,0.14406011,0.1352379,0.165503,0.1673961,0.1345471,0.122256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586352,0.072459899,0.0004826,0.0009482,0.068711303,0.0005116,0.0009465,0.065561302,0.0006702,0.0011819,0.065840997,0.0006464,0.0013371,0.080275998,0.0005219,0.0007982,0.082394198,0.0004707,0.001042,0.083727904,0.0004025,0.0005969,0.081696697,0.0002609,0.0007112,0.065493099,0.0001978,0.0004315,0.067821003,0.0001688,0.0004349,0.050184902,0.000087,0.0001723,0.071556002,0.0000597,0.0001961,0.80222923,3.343225,4.3465281,2.396163,4.9143629,6.638164,7.7947502,1.8760062,27.116817,77.257347,15.519688,150.93323,676.04443,2067.7,0.62914521,3.3001542,4.3471422,2.7421093,5.0168376,6.5162587,7.634192,5.159924,5.187386,4.2306919,2.0712078,7.8774314,9.9304533,17.773149,2.7378061,27.116817,3.3001542,121.76986,2894.6775,4.8021331,7.9706292,2.2305076,28.310287,77.209877,10.98096,136.23253,763.69147,2427.8215,30,5.1163807,1.6324472,0
50,Vermont,1997,705,15953,9,156,461,79,800,3611,11542,21880.42,337.69019,78.952919,9249,63.646339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,136,4,46,3050,0.0044913,1270,215.7424,190.841,2823.28,0.52504712,9.3000002,915,155.43645,173.1042,0.1448022,0.13331179,0.1621872,0.1690689,0.1419687,0.1225332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588665,0.072808802,0.0004824,0.0009666,0.069063097,0.0004943,0.000987,0.064631,0.000637,0.001162,0.0648688,0.0006285,0.0013845,0.078516603,0.0005079,0.0009037,0.080718197,0.0004604,0.0010804,0.084562503,0.0004128,0.0006217,0.082396597,0.0003126,0.0007627,0.069202296,0.0002123,0.0004621,0.071465097,0.0001546,0.0004723,0.0504192,9.68E-05,0.0001971,0.071517803,0.0000917,0.0002106,0.62914521,3.300154,4.3471422,2.7421091,5.0168381,6.5162592,7.634192,1.5288831,26.500641,78.31279,13.420197,135.90073,613.42188,1960.7078,0.42453748,3.277169,4.3607111,2.5967607,4.9119248,6.4190531,7.5810609,5.1538939,4.9126549,4.1753421,1.9658473,7.9456544,9.9933472,,,26.500641,3.277169,119.76251,2710.0303,4.7855105,7.9047151,1.8760062,27.116817,77.257347,15.519688,150.93323,676.04443,2067.7,0,0,,0
50,Vermont,1998,628,17924,13,163,396,56,874,3966,13084,23638.67,332.08731,73.903831,9249,63.853283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,140,3.0999999,46,3128,0.0046446,1473,249.41624,215.7424,2974.3889,0.65021449,9.8999996,920,155.77933,155.4364,0.14574179,0.1304737,0.1596974,0.17135391,0.14806831,0.1228608,117,901,18.630569,5.0267801,3,30,,84,145,710,29,23.076923,18.404907,,21.212122,3.6560767,5.426475,3.3180778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590579,0.073250197,0.0004944,0.0009838,0.069521599,0.0005097,0.0009821,0.063210897,0.0006536,0.0011633,0.063525803,0.0006231,0.001297,0.077198803,0.0005401,0.0009279,0.0794762,0.0004555,0.0010989,0.085771799,0.0004182,0.0006316,0.0833809,0.0003505,0.0008009,0.072263002,0.0002201,0.0004487,0.074489601,0.0001609,0.000486,0.050692599,0.0001101,0.0002032,0.071519598,0.0001084,0.0002269,0.42453751,3.277169,4.3607111,2.596761,4.9119248,6.4190531,7.5810609,2.2012296,27.600033,67.052841,9.4822197,147.99036,671.54437,2215.4529,0.78901613,3.317817,4.2054811,2.2494185,4.9971471,6.5095801,7.7032123,5.0462365,4.9416423,4.1712685,1.9281069,7.9977937,10.07064,,,27.600033,3.317817,106.33633,3034.9878,4.6666069,8.0179625,1.5288831,26.500641,78.31279,13.420197,135.90073,613.42188,1960.7078,39,6.6036887,1.8876284,0
50,Vermont,1999,676,16059,17,136,458,65,912,3537,11610,25253.391,360.05179,74.156998,9249,64.195045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,188,2.9000001,46,3184,0.004785,1536,258.6991,249.4162,3203.387,0.35164329,9.6000004,928,156.29736,155.7793,0.14612301,0.12684999,0.1593779,0.17288551,0.1543016,0.122808,288,1361,42.60355,8.4749994,7,65,4,212,319,955,73,41.176472,47.794117,6.1538463,46.288208,9.0189428,8.225668,8.0043859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593740,0.073417701,0.0005171,0.0009819,0.069741003,0.0005171,0.0009482,0.061636399,0.0006686,0.001024,0.061760999,0.0005305,0.0012295,0.076839998,0.0006114,0.001051,0.079208098,0.0004716,0.0011958,0.086596802,0.0004463,0.0006249,0.084114298,0.000352,0.0007512,0.075344399,0.0002476,0.0004413,0.077592902,0.0001853,0.0004901,0.050811801,0.0001162,0.0002291,0.071293801,0.0001213,0.0002358,0.78901613,3.317817,4.2054811,2.249418,4.9971471,6.5095801,7.7032118,2.8632061,22.905649,77.138138,10.947553,153.60258,595.71527,1955.4014,1.051942,3.1313837,4.3455977,2.393116,5.0343685,6.3897629,7.5783505,5.0484405,5.2364421,4.2345309,1.8888862,8.0719643,10.136716,18.630569,5.0267801,22.905649,3.1313837,113.85455,2704.7192,4.7349219,7.9027534,2.2012296,27.600033,67.052841,9.4822197,147.99036,671.54437,2215.4529,38,6.4001079,1.8563149,0
50,Vermont,2000,691,17494,9,140,425,117,809,3501,13184,27681,377,72,9249.5596,65.822266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,198,2.7,46,3063,0.0042131,1697,278.7327,258.6991,3513,0.1903625,10,934,153.40976,156.29739,0.1497421,0.1183161,0.1474326,0.1685538,0.1653097,0.1273105,284,1488,41.099865,8.5057697,6,48,2,228,277,1138,66,66.666664,34.285713,1.7094017,53.64706,7.912025,8.6316748,8.1582203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608827,0.074224703,0.0006849,0.0022437,0.069850698,0.000501,0.0022371,0.057287201,0.0005814,0.0019316,0.056153901,0.0004041,0.0019579,0.069840901,0.0004451,0.0016556,0.0733262,0.0002644,0.0019004,0.080786496,0.0004402,0.0014323,0.083849803,0.0002612,0.0017838,0.080855504,0.0002644,0.0012434,0.081400797,0.000161,0.0013846,0.0523367,0.0001068,0.0005125,0.073648199,9.86E-05,0.0006077,1.051942,3.1313839,4.3455982,2.393116,5.034369,6.3897629,7.578351,1.4782524,22.995037,69.806366,19.217281,132.87846,575.04022,2165.4756,0.39086059,3.1352785,4.2457252,2.9558098,4.8894348,6.3544402,7.6803951,5.0517607,5.2882671,4.2572589,1.9658473,8.1642256,10.228501,42.60355,8.4749994,22.995037,3.1352785,113.49694,2873.3943,4.7317758,7.9632492,2.8632061,22.905649,77.138138,10.947553,153.60258,595.71527,1955.4014,40,6.5700107,1.8825154,0
50,Vermont,2001,644,16334,7,107,423,107,758,3150,12426,29585.82,391.01999,108.2196,9249.5596,66.189636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,218,3.3,46,4501,0.0045358,1741,284.37259,278.7327,3915.3049,0.1903625,9.6999998,897,146.51476,153.40981,0.1490106,0.1179467,0.1428283,0.16980189,0.173224,0.12791049,280,1421,43.47826,8.699645,2,43,3,232,233,1068,96,28.571428,40.186916,2.8037384,54.846336,7.3968253,8.594882,12.664907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612225,0.0735645,0.0007154,0.0022312,0.069737397,0.0005162,0.0022459,0.057411902,0.000637,0.0020172,0.0553881,0.0004524,0.0020401,0.0676255,0.0004835,0.0017428,0.070727304,0.0003038,0.0019454,0.081442297,0.0004818,0.0014733,0.084334999,0.0002809,0.0017886,0.084622502,0.0002842,0.0013492,0.085262798,0.0001666,0.0015387,0.0529266,0.0001078,0.0005537,0.073588997,0.0001062,0.0006272,0.39086059,3.135278,4.2457252,2.9558101,4.8894348,6.3544402,7.6803951,1.1433705,17.477234,69.092247,17.477234,123.81069,514.51672,2029.646,0.13398048,2.8608992,4.2354426,2.8608992,4.8187537,6.243228,7.6156168,5.033113,5.3844953,4.2073445,2.6212542,8.2726488,10.295051,41.099861,8.5057697,17.477234,2.8608992,105.19009,2667.9734,4.6557689,7.8890743,1.4782524,22.995037,69.806366,19.217281,132.87846,575.04022,2165.4756,31,5.063498,1.6220576,0
50,Vermont,2002,658,14942,13,126,442,77,769,3489,10684,30378.189,416.2388,188.4464,9249.5596,66.516678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,213,4,46,4787,0.0048208,1863,302.80374,284.37259,4186.2031,0.1903625,9.8999996,938,152.45834,146.5148,0.1478896,0.1188249,0.1388769,0.16976181,0.18008439,0.12851191,334,1492,50.759876,9.9852762,9,62,2,261,305,1054,114,69.230766,49.206348,2.5974026,59.049774,8.7417603,9.8652191,14.824448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615250,0.0728679,0.0007607,0.00223,0.069254801,0.0005738,0.0022024,0.058012199,0.000642,0.0020642,0.055575799,0.00046,0.0020707,0.065953702,0.000525,0.0018318,0.068281204,0.0003234,0.0019618,0.081418902,0.000512,0.0015197,0.084196702,0.0003039,0.0018106,0.087861799,0.0003169,0.0014189,0.088674501,0.0001772,0.0016351,0.053340901,0.0001121,0.0005949,0.073669203,0.0001138,0.000681,0.1339805,2.860899,4.2354431,2.860899,4.8187542,6.243228,7.6156168,2.1129622,20.479481,71.840714,12.515238,124.98985,567.08655,1736.5299,0.74809086,3.0194235,4.2744513,2.526947,4.8282323,6.3405118,7.4596443,4.9871264,5.3612924,4.3154573,3.5141973,8.3395491,10.32148,43.47826,8.699645,20.479481,3.0194235,106.94839,2428.6062,4.6723466,7.7950726,1.1433705,17.477234,69.092247,17.477234,123.81069,514.51672,2029.646,58,9.427062,2.2435844,0
50,Vermont,2003,707,13803,15,126,504,62,654,3017,10132,32018.07,445.61938,205.9142,9249.5596,66.716797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,214,4.5,46,5138,0.0051273,1944,315.02136,302.80371,4461.4731,0.1903625,8.5,966,156.53839,152.4583,0.14612029,0.1203952,0.13406231,0.1692576,0.18705539,0.12940019,252,921,35.643566,6.6724629,7,48,1,196,209,628,61,46.666668,38.095238,1.6129032,38.888889,6.9274116,6.198184,9.3272171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617101,0.072014101,0.0008216,0.0022006,0.068314597,0.0006012,0.0021682,0.058726199,0.0006725,0.0020353,0.056396,0.0004602,0.002105,0.063568197,0.0005591,0.001917,0.065613203,0.0003711,0.0020337,0.080985099,0.0005283,0.0015022,0.084054299,0.0003452,0.0018425,0.090993203,0.0003452,0.0014682,0.092349596,0.0001831,0.0017161,0.0539928,0.0001183,0.0006563,0.073754497,0.0001215,0.0007568,0.74809092,3.019423,4.2744508,2.526947,4.8282318,6.3405118,7.4596438,2.4307203,20.418051,81.672203,10.046978,105.97941,488.8989,1641.8706,0.88818765,3.0164194,4.4027138,2.307272,4.6632447,6.1921558,7.4035916,5.0268912,5.3659759,4.6232538,3.3521416,8.4032345,10.374056,50.75988,9.9852762,20.418051,3.0164194,114.56796,2236.749,4.741168,7.7127786,2.1129622,20.479481,71.840714,12.515238,124.98985,567.08655,1736.5299,59,9.5608339,2.2576749,0
50,Vermont,2004,713,14559,16,160,459,78,587,3435,10537,34640.68,482.3399,146.3279,9249.5596,66.899834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,226,3.7,46,5457,0.0054896,1968,318.03799,315.02139,4829.9028,0.1903625,7.8000002,940,151.90839,156.53841,0.14408191,0.1217045,0.12933381,0.16835,0.1945509,0.13037939,291,1069,40.813465,7.3425374,7,75,4,205,229,739,81,43.75,46.875,5.1282053,44.662308,6.6666665,7.0133815,13.798978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618794,0.070831299,0.0008468,0.0022091,0.067322902,0.000661,0.0022108,0.059363902,0.0006868,0.0020524,0.056922,0.0004848,0.0021946,0.0612466,0.0005446,0.001936,0.063176103,0.0004121,0.0020184,0.080459699,0.0005672,0.0015466,0.083562501,0.0003879,0.0018261,0.0945355,0.0004072,0.0015304,0.096015804,0.0002052,0.0018568,0.0546402,0.0001357,0.0007272,0.073927701,0.0001503,0.0007983,0.88818759,3.0164189,4.4027138,2.307272,4.6632452,6.1921558,7.4035921,2.5856748,25.856747,74.176544,12.605165,94.861938,555.11206,1702.8284,0.94998652,3.2525716,4.306448,2.5341067,4.5524225,6.31917,7.4400458,5.0533013,5.4205351,4.6714249,2.7643549,8.4825821,10.452784,35.64357,6.6724629,25.856747,3.2525716,115.22413,2352.8025,4.7468791,7.7633624,2.4307203,20.418051,81.672203,10.046978,105.97941,488.8989,1641.8706,63,10.181094,2.3205326,0
